instruct_text,rolePic,job,Q1,Q2,Q3,Q4,D1,D2,roleName,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_9.thisRepN,trials_9.thisTrialN,trials_9.thisN,trials_9.thisIndex,trials_10.thisRepN,trials_10.thisTrialN,trials_10.thisN,trials_10.thisIndex,trials_11.thisRepN,trials_11.thisTrialN,trials_11.thisN,trials_11.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_12.thisRepN,trials_12.thisTrialN,trials_12.thisN,trials_12.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,key_resp_9.keys,key_resp_9.rt,key_resp_8.keys,key_resp_8.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,key_resp_21.keys,key_resp_21.rt,key_resp_15.keys,key_resp_15.rt,key_resp_16.keys,key_resp_16.rt,key_resp_17.keys,key_resp_17.rt,key_resp_2.keys,key_resp_2.rt,key_resp_14.keys,key_resp_14.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_4.keys,key_resp_4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_7.keys,key_resp_7.rt,participant,session,date,expName,psychopyVersion,frameRate,
2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.917618704999768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
"In the second part of the experiment, you will listen to 8 short stories. ",,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.5866291470010765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,10.851225480000721,,,,,,,,,,,,,,,,,,,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
You will hear each sentence of the story played individually.,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.8173733970015746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
"The sentence will play fully, and, when the sentence has finished playing, you will press a button to advance to the next sentence. ",,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,7.817815170001268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
"Before listening to each story, you will be assigned one of the eight perspectives to take on while listening to it. ",,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,6.453348634999202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
You'll be given a quiz before the story on the 4 questions associated with the assigned perspective. ,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,7.2535957529999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
You must pass this quiz to move onto the story. ,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,10.020112864998737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
3,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.2364827349992993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,9.520584739999322,,,,,,,,,,,,,,,,,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
"You'll be given a blank text box under the image, where you can type out all the details of the story you can remember. ",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,6.453010665001784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
There is a 5 minute time limit for recalling each story. ,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.586145937000765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
4,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.3697337899993727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
"In the fourth part of the experiment, you will be asked questions about each story. ",,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.8369386100002885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,5.751358929999697,,,,,,,,,,,,,,,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
You'll type your answers to the questions in a text box.,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.9701933119995374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
Questions?,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.9198731769993174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
Let's begin Part 1!,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.952946145000169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
The 8 perspectives are as follows:,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.403140991998953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
,jobphotos/dean.jpg,Dean of Academic Studies,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,6.653343407000648,,,,,,,,,,,,,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
,jobphotos/matchmaker.jpg,Matchmaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.1176875029996154,,,,,,,,,,,,,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
,jobphotos/gscem.jpg,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.4701115250009025,,,,,,,,,,,,,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
,jobphotos/acem.jpg,Airport Customer Experience Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.3698496849992807,,,,,,,,,,,,,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
,jobphotos/couples.jpeg,"Couples Therapist
",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.3365100949995394,,,,,,,,,,,,,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
,jobphotos/restaurant_critic.jpg,Restaurant Critic,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.3696005669989972,,,,,,,,,,,,,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
,jobphotos/business_reporter.jpg,Business Reporter,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.034214465000332,,,,,,,,,,,,,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
,jobphotos/weddingplanner.jpg,Wedding Planner,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.252731405000304,,,,,,,,,,,,,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
You’ll become acquainted with these perspectives more in the following quizzes where you’ll learn the 4 questions associated with each perspective. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,space,8.520489815000474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
"For each perspective, you'll go through all four questions in a sequence. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,space,4.669593464999707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
Then you'll get the quiz and indicate which questions you saw in the order in which they appeared in the sequence. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,space,6.636531269999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
You'll indicate the question you select by pressing the number key corresponding to the number in front of the question. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,space,8.00128318499992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
"If you indicate the wrong question during the quiz, you'll get the questions presented in the correct order again and restart the quiz. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,space,11.170503514998927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
"After you've passed the quizzes for each perspective, you'll do all of the quizzes a final time but without seeing the correct order of the questions beforehand.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,space,8.034469955000532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
Press space to begin the quizzes!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,space,1.103077851999842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
,jobphotos/gscem.jpg,,"What is the grocery store like upon entering?
",What items to do the clients pick out to buy?,"How many checkout lanes are open, and which one do the clients step into?
","How much are the groceries, and what method of payment do the clients use?
",How long does it take for the cashier to scan all of the customers’ groceries?,What type of grocery bags do the clients use?,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,8.320735797000452,space,7.886935309999899,space,6.303510601999733,space,3.9370219230004295,space,3.603225296999881,space,3.552923336999811,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
,jobphotos/gscem.jpg,,"What is the grocery store like upon entering?
",What items to do the clients pick out to buy?,"How many checkout lanes are open, and which one do the clients step into?
","How much are the groceries, and what method of payment do the clients use?
",How long does it take for the cashier to scan all of the customers’ groceries?,What type of grocery bags do the clients use?,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,4.636444890000348,space,4.936496258000261,space,10.8704620970002,space,2.7861608669991256,space,4.017607279998629,space,3.5369846650010004,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
,jobphotos/gscem.jpg,,"What is the grocery store like upon entering?
",What items to do the clients pick out to buy?,"How many checkout lanes are open, and which one do the clients step into?
","How much are the groceries, and what method of payment do the clients use?
",How long does it take for the cashier to scan all of the customers’ groceries?,What type of grocery bags do the clients use?,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,5.75340566000159,space,7.270401915000548,space,2.3365720319998218,space,2.900741752000613,space,4.00326406000022,space,1.2864205650002987,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
,jobphotos/gscem.jpg,,"What is the grocery store like upon entering?
",What items to do the clients pick out to buy?,"How many checkout lanes are open, and which one do the clients step into?
","How much are the groceries, and what method of payment do the clients use?
",How long does it take for the cashier to scan all of the customers’ groceries?,What type of grocery bags do the clients use?,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,15.471093414998904,space,2.252859834999981,space,1.8332302190010523,space,1.6203796169993439,space,1.9530926530005672,space,0.5363318820000131,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
,jobphotos/gscem.jpg,,"What is the grocery store like upon entering?
",What items to do the clients pick out to buy?,"How many checkout lanes are open, and which one do the clients step into?
","How much are the groceries, and what method of payment do the clients use?
",How long does it take for the cashier to scan all of the customers’ groceries?,What type of grocery bags do the clients use?,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,8.370488106998891,space,18.470595994998803,space,1.7031584300002578,space,2.119734727000832,space,4.369843301999936,space,0.8525451250006881,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
,jobphotos/gscem.jpg,,"What is the grocery store like upon entering?
",What items to do the clients pick out to buy?,"How many checkout lanes are open, and which one do the clients step into?
","How much are the groceries, and what method of payment do the clients use?
",How long does it take for the cashier to scan all of the customers’ groceries?,What type of grocery bags do the clients use?,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
,jobphotos/business_reporter.jpg,,What is each business person’s job title?,"How much money is at stake in the initial offer made?
",What is the name of the other industry competitor? ,With what gesture do the business partners secure the deal?,Is the deal fair?,How long does it take to make the deal?,Business Reporter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.8367511220003507,space,9.33667154000068,space,5.101064335000046,space,1.9507717870001215,space,2.5698303150002175,space,0.7362828549994447,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
,jobphotos/business_reporter.jpg,,What is each business person’s job title?,"How much money is at stake in the initial offer made?
",What is the name of the other industry competitor? ,With what gesture do the business partners secure the deal?,Is the deal fair?,How long does it take to make the deal?,Business Reporter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,7.9868327580006735,space,9.11796127999878,space,2.1700521830007347,space,2.7865990970003622,space,1.669521554998937,space,0.6365323730005912,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
,jobphotos/business_reporter.jpg,,What is each business person’s job title?,"How much money is at stake in the initial offer made?
",What is the name of the other industry competitor? ,With what gesture do the business partners secure the deal?,Is the deal fair?,How long does it take to make the deal?,Business Reporter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.684193060000325,space,4.6534994169996935,space,3.0698917400004575,space,2.6197821349996957,space,0.9838463600008254,space,0.6365195599992148,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
,jobphotos/business_reporter.jpg,,What is each business person’s job title?,"How much money is at stake in the initial offer made?
",What is the name of the other industry competitor? ,With what gesture do the business partners secure the deal?,Is the deal fair?,How long does it take to make the deal?,Business Reporter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.38627972300128,space,7.787402597001346,space,1.1365961669998796,space,1.0204400500006159,space,1.5863222900006804,space,0.6506899119995069,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
,jobphotos/business_reporter.jpg,,What is each business person’s job title?,"How much money is at stake in the initial offer made?
",What is the name of the other industry competitor? ,With what gesture do the business partners secure the deal?,Is the deal fair?,How long does it take to make the deal?,Business Reporter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.302668590000394,space,4.219935565000924,space,1.9032092899997224,space,2.1532246700007818,space,1.553192774999843,space,0.5007331029992201,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
,jobphotos/business_reporter.jpg,,What is each business person’s job title?,"How much money is at stake in the initial offer made?
",What is the name of the other industry competitor? ,With what gesture do the business partners secure the deal?,Is the deal fair?,How long does it take to make the deal?,Business Reporter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
,jobphotos/matchmaker.jpg,,What object is the initiator of the interaction holding when he/she first notices the other person?,What is the initial question that begins the conversation between the couple?,When will be the next time the couple meets and for what occasion?,"What time is it when the couple parts?
",Is the couple going to get married?,Who shows more interest?,Matchmaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.8364568519991735,space,2.286008144999869,space,1.053142034999837,space,0.8695900969996728,space,0.8361527699998987,space,3.119925361999776,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
,jobphotos/matchmaker.jpg,,What object is the initiator of the interaction holding when he/she first notices the other person?,What is the initial question that begins the conversation between the couple?,When will be the next time the couple meets and for what occasion?,"What time is it when the couple parts?
",Is the couple going to get married?,Who shows more interest?,Matchmaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,4.00300575700021,space,8.020206371998938,space,3.3199827120006375,space,4.269984422000562,space,1.4526282269998774,space,1.0363913720011624,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
,jobphotos/matchmaker.jpg,,What object is the initiator of the interaction holding when he/she first notices the other person?,What is the initial question that begins the conversation between the couple?,When will be the next time the couple meets and for what occasion?,"What time is it when the couple parts?
",Is the couple going to get married?,Who shows more interest?,Matchmaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.2013435520002531,space,3.520109086000957,space,3.986812089999148,space,4.087155437000547,space,0.36962352199952875,space,0.5194689449999714,,,,,082719_P1,001,2019_Aug_27_0857,part1_subjective_segmentation,3.0.4,60.023517093909994,
