instruct_text,rolePic,job,Q1,Q2,Q3,Q4,D1,D2,roleName,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_9.thisRepN,trials_9.thisTrialN,trials_9.thisN,trials_9.thisIndex,trials_10.thisRepN,trials_10.thisTrialN,trials_10.thisN,trials_10.thisIndex,trials_11.thisRepN,trials_11.thisTrialN,trials_11.thisN,trials_11.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_12.thisRepN,trials_12.thisTrialN,trials_12.thisN,trials_12.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,key_resp_9.keys,key_resp_9.rt,key_resp_8.keys,key_resp_8.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,key_resp_21.keys,key_resp_21.rt,key_resp_15.keys,key_resp_15.rt,key_resp_16.keys,key_resp_16.rt,key_resp_17.keys,key_resp_17.rt,key_resp_2.keys,key_resp_2.rt,key_resp_14.keys,key_resp_14.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_4.keys,key_resp_4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_7.keys,key_resp_7.rt,participant,session,date,expName,psychopyVersion,frameRate,
2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.0364065370013122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
"In the second part of the experiment, you will listen to 8 short stories. ",,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.7697958249991643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,10.25329474699538,,,,,,,,,,,,,,,,,,,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
You will hear each sentence of the story played individually.,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.7175398699982907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
"The sentence will play fully, and, when the sentence has finished playing, you will press a button to advance to the next sentence. ",,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,6.620145020002383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
"Before listening to each story, you will be assigned one of the eight perspectives to take on while listening to it. ",,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,6.070435180001368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
You'll be given a quiz before the story on the 4 questions associated with the assigned perspective. ,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,9.337068695000198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
You must pass this quiz to move onto the story. ,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.920073230001435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
3,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.9028887220047181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,8.670149832003517,,,,,,,,,,,,,,,,,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
"You'll be given a blank text box under the image, where you can type out all the details of the story you can remember. ",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,6.3201433650028775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
There is a 5 minute time limit for recalling each story. ,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.6532003999964218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
4,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.9692868080019252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
"In the fourth part of the experiment, you will be asked questions about each story. ",,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.869977378002659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,6.803567397000734,,,,,,,,,,,,,,,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
You'll type your answers to the questions in a text box.,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.469884796999395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
Questions?,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.686336332000792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
Let's begin Part 1!,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.4007372400010354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
The 8 perspectives are as follows:,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.6208213749996503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
,jobphotos/restaurant_critic.jpg,Restaurant Critic,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.451215280001634,,,,,,,,,,,,,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
,jobphotos/gscem.jpg,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.9699103499951889,,,,,,,,,,,,,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
,jobphotos/dean.jpg,Dean of Academic Studies,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.9008158099968568,,,,,,,,,,,,,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
,jobphotos/matchmaker.jpg,Matchmaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.4864572180013056,,,,,,,,,,,,,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
,jobphotos/business_reporter.jpg,Business Reporter,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.334062622001511,,,,,,,,,,,,,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
,jobphotos/acem.jpg,Airport Customer Experience Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.319756854994921,,,,,,,,,,,,,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
,jobphotos/couples.jpeg,"Couples Therapist
",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.6198191570001654,,,,,,,,,,,,,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
,jobphotos/weddingplanner.jpg,Wedding Planner,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.4698318020018633,,,,,,,,,,,,,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
You’ll become acquainted with these perspectives more in the following quizzes where you’ll learn the 4 questions associated with each perspective. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,space,4.453242181996757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
"For each perspective, you'll go through all four questions in a sequence. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,space,4.317560056995717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
Then you'll get the quiz and indicate which questions you saw in the order in which they appeared in the sequence. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,space,6.303667165004299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
You'll indicate the question you select by pressing the number key corresponding to the number in front of the question. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,space,6.320014998003899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
"If you indicate the wrong question during the quiz, you'll get the questions presented in the correct order again and restart the quiz. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,space,7.053905226995994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
"After you've passed the quizzes for each perspective, you'll do all of the quizzes a final time but without seeing the correct order of the questions beforehand.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,space,8.103640490000544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
Press space to begin the quizzes!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,space,4.069913944993459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
,jobphotos/gscem.jpg,,"What is the grocery store like upon entering?
",What items do the clients pick out to buy?,"How many checkout lanes are open, and which one do the clients step into?
","How much are the groceries, and what method of payment do the clients use?
",How long does it take for the cashier to scan all of the customers’ groceries?,What type of grocery bags do the clients use?,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,12.13743302700459,space,4.2198734849953325,space,6.93635625999741,space,5.137516061993665,space,4.804055940003309,space,4.886748872006137,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
,jobphotos/gscem.jpg,,"What is the grocery store like upon entering?
",What items do the clients pick out to buy?,"How many checkout lanes are open, and which one do the clients step into?
","How much are the groceries, and what method of payment do the clients use?
",How long does it take for the cashier to scan all of the customers’ groceries?,What type of grocery bags do the clients use?,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.053312950003601,space,2.152832235005917,space,2.6864722649988835,space,2.8365824130014516,space,1.9365731319994666,space,1.1360577219966217,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
,jobphotos/gscem.jpg,,"What is the grocery store like upon entering?
",What items do the clients pick out to buy?,"How many checkout lanes are open, and which one do the clients step into?
","How much are the groceries, and what method of payment do the clients use?
",How long does it take for the cashier to scan all of the customers’ groceries?,What type of grocery bags do the clients use?,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
,jobphotos/acem.jpg,,"When the clients arrive at the airport, how much time do they have until their flight departs?
",What is the reason for the hold-up at security?,"Toward which gate are the clients walking?
","What section and seat does each client sit in on the plane?
",Are the security guards friendly or rude?,Are the airport restrooms clean?,Airport Customer Experience Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,12.718124332001025,space,4.120538331997523,space,3.38659454700246,space,3.086298297996109,space,2.9532127499987837,space,1.4030378099996597,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
,jobphotos/acem.jpg,,"When the clients arrive at the airport, how much time do they have until their flight departs?
",What is the reason for the hold-up at security?,"Toward which gate are the clients walking?
","What section and seat does each client sit in on the plane?
",Are the security guards friendly or rude?,Are the airport restrooms clean?,Airport Customer Experience Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,4,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.1366497419949155,space,1.3035783049999736,space,0.7867603870035964,space,2.1697332650001044,space,3.603059895001934,space,3.2361488880051184,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
,jobphotos/acem.jpg,,"When the clients arrive at the airport, how much time do they have until their flight departs?
",What is the reason for the hold-up at security?,"Toward which gate are the clients walking?
","What section and seat does each client sit in on the plane?
",Are the security guards friendly or rude?,Are the airport restrooms clean?,Airport Customer Experience Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
,jobphotos/weddingplanner.jpg,,For how long has the couple been dating?,"How many diamonds are on the ring, and what is the diamond color?","In/on what item is the ring presented?
","Who does the new fiancee text first?
",Is anyone taking pictures of the proposal?,How long does the proposal take?,Wedding Planner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.4197361170008662,space,2.9175055750019965,space,9.93696848500258,space,2.9867719750036485,space,2.686183000005258,space,0.852971170003002,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
,jobphotos/weddingplanner.jpg,,For how long has the couple been dating?,"How many diamonds are on the ring, and what is the diamond color?","In/on what item is the ring presented?
","Who does the new fiancee text first?
",Is anyone taking pictures of the proposal?,How long does the proposal take?,Wedding Planner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
,jobphotos/restaurant_critic.jpg,,How is the restaurant decorated?,What are the menus like?,"What does each client order?
",How do the clients like the food?,How old is the waiter?,What meal is being served?,Restaurant Critic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.7032787399948575,space,1.9365083199954825,space,1.5527536270019482,space,1.069803115002287,space,1.068042229002458,space,0.8864582629976212,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
,jobphotos/restaurant_critic.jpg,,How is the restaurant decorated?,What are the menus like?,"What does each client order?
",How do the clients like the food?,How old is the waiter?,What meal is being served?,Restaurant Critic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
,jobphotos/business_reporter.jpg,,What is each business person’s job title?,"How much money is at stake in the initial offer made?
",What is the name of the other industry competitor? ,With what gesture do the business partners secure the deal?,Is the deal fair?,How long does it take to make the deal?,Business Reporter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.036237542000890244,space,4.919691185001284,space,2.7199774749969947,space,2.603239144998952,space,3.5537121950037545,space,0.7199860499968054,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
,jobphotos/business_reporter.jpg,,What is each business person’s job title?,"How much money is at stake in the initial offer made?
",What is the name of the other industry competitor? ,With what gesture do the business partners secure the deal?,Is the deal fair?,How long does it take to make the deal?,Business Reporter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.419660824998573,space,3.336496564996196,space,1.4674157449990162,space,1.2363612769986503,space,1.4507878700023866,space,0.7364661400060868,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
,jobphotos/business_reporter.jpg,,What is each business person’s job title?,"How much money is at stake in the initial offer made?
",What is the name of the other industry competitor? ,With what gesture do the business partners secure the deal?,Is the deal fair?,How long does it take to make the deal?,Business Reporter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
,jobphotos/couples.jpg,,For how long has the initiator of the breakup been thinking about breaking up with his/her partner?,"What is the initial reason stated by the initiator for why he/she is breaking up?
","Does the person who is being broken up with want to break up, and what’s the reason stated by the person being broken up with that he/she does or does not want to break up?
",Who wants what items back as a result of the breakup?,Does the person being broken up with expect that this is coming?,Who witnesses the breakup?,"Couples Therapist
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.603283239994198,space,3.4842635270033497,space,3.170012022004812,space,3.4201306000031764,space,3.803286611997464,space,0.6530436700049904,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
,jobphotos/couples.jpg,,For how long has the initiator of the breakup been thinking about breaking up with his/her partner?,"What is the initial reason stated by the initiator for why he/she is breaking up?
","Does the person who is being broken up with want to break up, and what’s the reason stated by the person being broken up with that he/she does or does not want to break up?
",Who wants what items back as a result of the breakup?,Does the person being broken up with expect that this is coming?,Who witnesses the breakup?,"Couples Therapist
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090319_p1,001,2019_Sep_03_1115,part1_subjective_segmentation,3.0.4,60.04634785436514,
