instruct_text,this_pic,rolePic,job,instruct_text2,Q1,Q2,Q3,Q4,D1,D2,roleName,instructText,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,loop3.thisRepN,loop3.thisTrialN,loop3.thisN,loop3.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,key_resp_8.keys,key_resp_8.rt,key_resp_2.keys,key_resp_2.rt,key_resp_6.keys,key_resp_6.rt,key_resp_14.keys,key_resp_14.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_4.keys,key_resp_4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,jobphotos/business_reporter.jpg,Business Reporter,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.336397005012259,,,,,,,,,,,,,,,,,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
,,jobphotos/weddingplanner.jpg,Wedding Planner,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.637332595011685,,,,,,,,,,,,,,,,,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
,,jobphotos/restaurant_critic.jpg,Restaurant Critic,,,,,,,,,,,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.4864937370002735,,,,,,,,,,,,,,,,,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
,,jobphotos/acem.jpg,Airport Customer Experience Manager,,,,,,,,,,,,,,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.8699498919886537,,,,,,,,,,,,,,,,,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
,,jobphotos/gscem.jpg,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,,0,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.600274026975967,,,,,,,,,,,,,,,,,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
,,jobphotos/dean.jpg,Dean of Academic Studies,,,,,,,,,,,,,,0,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.519909552996978,,,,,,,,,,,,,,,,,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
,,jobphotos/matchmaker.jpg,Matchmaker,,,,,,,,,,,,,,0,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.1528579400037415,,,,,,,,,,,,,,,,,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
,,jobphotos/couples.jpeg,"Couples Therapist
",,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.202744103007717,,,,,,,,,,,,,,,,,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
You’ll become acquainted with these perspectives more in the following pre-task quizzes where you’ll learn the questions associated with each perspective. ,,,,(press space to continue),,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,7.686951527022757,,,,,,,,,,,,,,,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
You’ll first go through all four questions for each perspective. ,,,,None,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,space,7.053475265012821,,,,,,,,,,,,,,,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
"Then, you’ll indicate the order in which you saw the questions during the quiz by pressing the number in front of the question. ",,,,None,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,space,11.701340138009982,,,,,,,,,,,,,,,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
"If you indicate the wrong question during the quiz, you’ll restart the learning.",,,,None,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,space,13.187184279988287,,,,,,,,,,,,,,,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
"After you’ve passed the learning for each perspective, you’ll have a round of final quizzes. ",,,,None,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,space,6.470166479994077,,,,,,,,,,,,,,,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
Press the space bar to begin the quizzes. ,,,,None,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,space,9.937093449989334,,,,,,,,,,,,,,,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
,,jobphotos/restaurant_critic.jpg,,,How is the restaurant decorated?,What are the menus like?,"What do the clients order?
",How do the clients like the food?,How old is the waiter?,What meal is being served?,Restaurant Critic,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,space,1.8031935949984472,space,1.8031086749979295,space,2.234093706996646,space,2.8865982799907215,space,2.4703580120112747,space,1.336438280006405,,,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
,,jobphotos/restaurant_critic.jpg,,,How is the restaurant decorated?,What are the menus like?,"What do the clients order?
",How do the clients like the food?,How old is the waiter?,What meal is being served?,Restaurant Critic,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
,,jobphotos/gscem.jpg,,,"What is the grocery store like upon entering?
","What items do the clients pick out?
","How is the checkout line and how long do the clients wait in line?
","How much are the groceries and what method of payment do the clients use?
",How long does it take for the cashier to scan all of the customers’ groceries?,What type of grocery bags do the clients use?,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,,0,1,1,5,0,0,0,0,,,,,,,,,,,,,,,,,,,space,3.5361333749897312,space,3.0364957300189417,space,2.953118864999851,space,4.903426381992176,space,2.3531617450062186,space,0.836002472002292,,,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
,,jobphotos/gscem.jpg,,,"What is the grocery store like upon entering?
","What items do the clients pick out?
","How is the checkout line and how long do the clients wait in line?
","How much are the groceries and what method of payment do the clients use?
",How long does it take for the cashier to scan all of the customers’ groceries?,What type of grocery bags do the clients use?,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,,0,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
,,jobphotos/dean.jpg,,,"What is the lecture hall like?
","What class are the students in and what is the day’s lecture about?
","What is something taught in lecture?
",When is the next assessment in the class?,Are the students paying attention?,Are the desks comfortable?,Dean of Academic Studies,,,,,,,,,,,,,,0,2,2,6,0,0,0,0,,,,,,,,,,,,,,,,,,,space,2.7197552049765363,space,2.602815462014405,space,5.68685389199527,space,2.2673815070011187,space,1.1364184800186194,space,2.784160798008088,,,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
,,jobphotos/dean.jpg,,,"What is the lecture hall like?
","What class are the students in and what is the day’s lecture about?
","What is something taught in lecture?
",When is the next assessment in the class?,Are the students paying attention?,Are the desks comfortable?,Dean of Academic Studies,,,,,,,,,,,,,,0,2,2,6,1,0,1,0,,,,,,,,,,,,,,,,,,,space,1.6529887450160459,space,2.103219293989241,space,2.836936122010229,space,2.120021734997863,space,1.2836530770000536,space,0.869658237992553,,,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
,,jobphotos/dean.jpg,,,"What is the lecture hall like?
","What class are the students in and what is the day’s lecture about?
","What is something taught in lecture?
",When is the next assessment in the class?,Are the students paying attention?,Are the desks comfortable?,Dean of Academic Studies,,,,,,,,,,,,,,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
,,jobphotos/matchmaker.jpg,,,"Who notices whom first and why do they notice the other?
","How does the couple start talking?
","Which of the people proposes going on an actual date and what do they propose?
","Who leaves first and why do they have to go?
",Is the couple going to get married?,Who shows more interest?,Matchmaker,,,,,,,,,,,,,,0,3,3,2,0,0,0,0,,,,,,,,,,,,,,,,,,,space,1.3863685700052883,space,7.2678729349863715,space,4.186837265006034,space,5.186650799994823,space,1.903283969993936,space,0.9531076870043762,,,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
,,jobphotos/matchmaker.jpg,,,"Who notices whom first and why do they notice the other?
","How does the couple start talking?
","Which of the people proposes going on an actual date and what do they propose?
","Who leaves first and why do they have to go?
",Is the couple going to get married?,Who shows more interest?,Matchmaker,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
,,jobphotos/weddingplanner.jpg,,,"How does the person who proposed feel before proposing?
","What is the ring like?
","Does anyone help with the proposal?
","Who witnessed the “yes”?
",Is anyone taking pictures of the proposal?,How long does the proposal take?,Wedding Planner,,,,,,,,,,,,,,0,4,4,3,0,0,0,0,,,,,,,,,,,,,,,,,,,space,1.1373289370094426,space,5.201052185002482,space,1.9361141650006175,space,2.7368311150057707,space,0.9530540629930329,space,0.6031572079809848,,,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
,,jobphotos/weddingplanner.jpg,,,"How does the person who proposed feel before proposing?
","What is the ring like?
","Does anyone help with the proposal?
","Who witnessed the “yes”?
",Is anyone taking pictures of the proposal?,How long does the proposal take?,Wedding Planner,,,,,,,,,,,,,,0,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
,,jobphotos/acem.jpg,,,"When the travelers arrive at the airport, how much time do they have to go through the airport?
","What do the travelers have to do at security to comply with the security check?
","How do the travelers feel when they are walking to the gates?
",Where does each traveler sit on the plane?,Are the security guards friendly or rude?,Are the airport restrooms clean?,Airport Customer Experience Manager,,,,,,,,,,,,,,0,5,5,4,0,0,0,0,,,,,,,,,,,,,,,,,,,space,2.0246765520132612,space,9.219702094007516,space,4.703384938999079,space,3.3372011189931072,space,1.636475955019705,space,0.6358532299927901,,,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
,,jobphotos/acem.jpg,,,"When the travelers arrive at the airport, how much time do they have to go through the airport?
","What do the travelers have to do at security to comply with the security check?
","How do the travelers feel when they are walking to the gates?
",Where does each traveler sit on the plane?,Are the security guards friendly or rude?,Are the airport restrooms clean?,Airport Customer Experience Manager,,,,,,,,,,,,,,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
,,jobphotos/couples.jpeg,,,"How does the person who is initiating the breakup feel before they do it?
","Why does the initiator want to break up?
","How does the person being broken up with respond?
",Do the partners leave on good terms?,Does the person being broken up with expect that this is coming?,For how long has the initiator been wanting to break up?,"Couples Therapist
",,,,,,,,,,,,,,0,6,6,7,0,0,0,0,,,,,,,,,,,,,,,,,,,space,1.4349394460150506,space,3.554073929990409,space,4.56755681001232,space,4.033278916991549,space,1.4359662919887342,space,2.6871881400002167,,,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
,,jobphotos/couples.jpeg,,,"How does the person who is initiating the breakup feel before they do it?
","Why does the initiator want to break up?
","How does the person being broken up with respond?
",Do the partners leave on good terms?,Does the person being broken up with expect that this is coming?,For how long has the initiator been wanting to break up?,"Couples Therapist
",,,,,,,,,,,,,,0,6,6,7,1,0,1,0,,,,,,,,,,,,,,,,,,,space,0.6530821520136669,space,3.752551259996835,space,1.7702492469979916,space,2.286013138014823,space,0.8699841920170002,space,0.7359224109968636,,,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
,,jobphotos/couples.jpeg,,,"How does the person who is initiating the breakup feel before they do it?
","Why does the initiator want to break up?
","How does the person being broken up with respond?
",Do the partners leave on good terms?,Does the person being broken up with expect that this is coming?,For how long has the initiator been wanting to break up?,"Couples Therapist
",,,,,,,,,,,,,,0,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
,,jobphotos/business_reporter.jpg,,,What industry are the business people in?,What is being negotiated and how much money is at stake?,What is the response to the proposed deal?,What comes about from the business proposal?,Is the deal fair?,How long does it take to make the deal?,Business Reporter,,,,,,,,,,,,,,0,7,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,space,1.4684552020044066,space,3.036034924996784,space,2.3508347870083526,space,6.053299102000892,space,1.5866540250135586,space,0.619751135003753,,,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
,,jobphotos/business_reporter.jpg,,,What industry are the business people in?,What is being negotiated and how much money is at stake?,What is the response to the proposed deal?,What comes about from the business proposal?,Is the deal fair?,How long does it take to make the deal?,Business Reporter,,,,,,,,,,,,,,0,7,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,space,0.3507042819983326,space,2.203209967003204,space,1.3861425549839623,space,2.169824390002759,space,0.933500949991867,space,0.5173507370054722,,,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
,,jobphotos/business_reporter.jpg,,,What industry are the business people in?,What is being negotiated and how much money is at stake?,What is the response to the proposed deal?,What comes about from the business proposal?,Is the deal fair?,How long does it take to make the deal?,Business Reporter,,,,,,,,,,,,,,0,7,7,0,2,0,2,0,,,,,,,,,,,,,,,,,,,space,0.5861997549945954,space,2.367565905005904,space,4.820072826987598,space,3.234999259992037,space,1.2364044220012147,space,0.5672486849944107,,,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
,,jobphotos/business_reporter.jpg,,,What industry are the business people in?,What is being negotiated and how much money is at stake?,What is the response to the proposed deal?,What comes about from the business proposal?,Is the deal fair?,How long does it take to make the deal?,Business Reporter,,,,,,,,,,,,,,0,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
,,jobphotos/business_reporter.jpg,,,What industry are the business people in?,What is being negotiated and how much money is at stake?,What is the response to the proposed deal?,What comes about from the business proposal?,Is the deal fair?,How long does it take to make the deal?,Business Reporter,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,space,2.3843864199880045,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
,,jobphotos/business_reporter.jpg,,,What industry are the business people in?,What is being negotiated and how much money is at stake?,What is the response to the proposed deal?,What comes about from the business proposal?,Is the deal fair?,How long does it take to make the deal?,Business Reporter,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,space,0.852642370009562,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
,,jobphotos/business_reporter.jpg,,,What industry are the business people in?,What is being negotiated and how much money is at stake?,What is the response to the proposed deal?,What comes about from the business proposal?,Is the deal fair?,How long does it take to make the deal?,Business Reporter,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,space,0.9860524999967311,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
,,jobphotos/business_reporter.jpg,,,What industry are the business people in?,What is being negotiated and how much money is at stake?,What is the response to the proposed deal?,What comes about from the business proposal?,Is the deal fair?,How long does it take to make the deal?,Business Reporter,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,space,3.753278735006461,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
,,jobphotos/business_reporter.jpg,,,What industry are the business people in?,What is being negotiated and how much money is at stake?,What is the response to the proposed deal?,What comes about from the business proposal?,Is the deal fair?,How long does it take to make the deal?,Business Reporter,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
,,jobphotos/restaurant_critic.jpg,,,How is the restaurant decorated?,What are the menus like?,"What do the clients order?
",How do the clients like the food?,How old is the waiter?,What meal is being served?,Restaurant Critic,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,space,1.6697815369989257,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
,,jobphotos/restaurant_critic.jpg,,,How is the restaurant decorated?,What are the menus like?,"What do the clients order?
",How do the clients like the food?,How old is the waiter?,What meal is being served?,Restaurant Critic,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
,,jobphotos/matchmaker.jpg,,,"Who notices whom first and why do they notice the other?
","How does the couple start talking?
","Which of the people proposes going on an actual date and what do they propose?
","Who leaves first and why do they have to go?
",Is the couple going to get married?,Who shows more interest?,Matchmaker,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,space,1.0195784420066047,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
,,jobphotos/matchmaker.jpg,,,"Who notices whom first and why do they notice the other?
","How does the couple start talking?
","Which of the people proposes going on an actual date and what do they propose?
","Who leaves first and why do they have to go?
",Is the couple going to get married?,Who shows more interest?,Matchmaker,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
,,jobphotos/weddingplanner.jpg,,,"How does the person who proposed feel before proposing?
","What is the ring like?
","Does anyone help with the proposal?
","Who witnessed the “yes”?
",Is anyone taking pictures of the proposal?,How long does the proposal take?,Wedding Planner,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,space,0.7863239150028676,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
,,jobphotos/weddingplanner.jpg,,,"How does the person who proposed feel before proposing?
","What is the ring like?
","Does anyone help with the proposal?
","Who witnessed the “yes”?
",Is anyone taking pictures of the proposal?,How long does the proposal take?,Wedding Planner,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
,,jobphotos/acem.jpg,,,"When the travelers arrive at the airport, how much time do they have to go through the airport?
","What do the travelers have to do at security to comply with the security check?
","How do the travelers feel when they are walking to the gates?
",Where does each traveler sit on the plane?,Are the security guards friendly or rude?,Are the airport restrooms clean?,Airport Customer Experience Manager,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,space,1.3531224899925292,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
,,jobphotos/acem.jpg,,,"When the travelers arrive at the airport, how much time do they have to go through the airport?
","What do the travelers have to do at security to comply with the security check?
","How do the travelers feel when they are walking to the gates?
",Where does each traveler sit on the plane?,Are the security guards friendly or rude?,Are the airport restrooms clean?,Airport Customer Experience Manager,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
,,jobphotos/gscem.jpg,,,"What is the grocery store like upon entering?
","What items do the clients pick out?
","How is the checkout line and how long do the clients wait in line?
","How much are the groceries and what method of payment do the clients use?
",How long does it take for the cashier to scan all of the customers’ groceries?,What type of grocery bags do the clients use?,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,space,1.2196844370046165,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
,,jobphotos/gscem.jpg,,,"What is the grocery store like upon entering?
","What items do the clients pick out?
","How is the checkout line and how long do the clients wait in line?
","How much are the groceries and what method of payment do the clients use?
",How long does it take for the cashier to scan all of the customers’ groceries?,What type of grocery bags do the clients use?,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
,,jobphotos/dean.jpg,,,"What is the lecture hall like?
","What class are the students in and what is the day’s lecture about?
","What is something taught in lecture?
",When is the next assessment in the class?,Are the students paying attention?,Are the desks comfortable?,Dean of Academic Studies,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,space,1.5860131200170144,,,,,031319_p2,001,2019_Mar_13_1304,part1_subjective_segmentation,3.0.4,60.168785954547936,
