instruct_text,this_pic,rolePic,job,instruct_text2,Q1,Q2,Q3,Q4,D1,D2,roleName,instructText,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,loop3.thisRepN,loop3.thisTrialN,loop3.thisN,loop3.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,key_resp_8.keys,key_resp_8.rt,key_resp_2.keys,key_resp_2.rt,key_resp_6.keys,key_resp_6.rt,key_resp_14.keys,key_resp_14.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_4.keys,key_resp_4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,jobphotos/dean.jpg,Dean of Academic Studies,,,,,,,,,,,,,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.1356615019903984,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
,,jobphotos/restaurant_critic.jpg,Restaurant Critic,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.7187931199732702,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
,,jobphotos/weddingplanner.jpg,Wedding Planner,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.7018969469936565,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
,,jobphotos/acem.jpg,Airport Customer Experience Manager,,,,,,,,,,,,,,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.2028787749877665,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
,,jobphotos/couples.jpeg,"Couples Therapist
",,,,,,,,,,,,,,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.2697064229869284,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
,,jobphotos/business_reporter.jpg,Business Reporter,,,,,,,,,,,,,,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.3675534450158011,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
,,jobphotos/matchmaker.jpg,Matchmaker,,,,,,,,,,,,,,0,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.502294330013683,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
,,jobphotos/gscem.jpg,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,,0,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.4027356250153389,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
You’ll become acquainted with these perspectives more in the following pre-task quizzes where you’ll learn the questions associated with each perspective. ,,,,(press space to continue),,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,7.120465389976744,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
You’ll first go through all four questions for each perspective. ,,,,None,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,space,6.686608365009306,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
"Then, you’ll indicate the order in which you saw the questions during the quiz by pressing the number in front of the question. ",,,,None,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,space,8.136496332997922,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
"If you indicate the wrong question during the quiz, you’ll restart the learning.",,,,None,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,space,4.602735505002784,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
"After you’ve passed the learning for each perspective, you’ll have a round of final quizzes. ",,,,None,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,space,6.036526499985484,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
Press the space bar to begin the quizzes. ,,,,None,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,space,5.2673861749935895,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
,,jobphotos/couples.jpeg,,,"How does the person who is initiating the breakup feel before they do it?
","Why does the initiator want to break up?
","How does the person being broken up with respond?
",Do the partners leave on good terms?,Does the person being broken up with expect that this is coming?,For how long has the initiator been wanting to break up?,"Couples Therapist
",,,,,,,,,,,,,,0,0,0,7,0,0,0,0,,,,,,,,,,,,,,,,,,,space,1.6019540630222764,space,4.052438255021116,space,2.9687596530129667,space,2.283997818012722,space,2.984219350008061,space,1.7527397419908084,,,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
,,jobphotos/couples.jpeg,,,"How does the person who is initiating the breakup feel before they do it?
","Why does the initiator want to break up?
","How does the person being broken up with respond?
",Do the partners leave on good terms?,Does the person being broken up with expect that this is coming?,For how long has the initiator been wanting to break up?,"Couples Therapist
",,,,,,,,,,,,,,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
,,jobphotos/gscem.jpg,,,"What is the grocery store like upon entering?
","What items do the clients pick out?
","How is the checkout line and how long do the clients wait in line?
","How much are the groceries and what method of payment do the clients use?
",How long does it take for the cashier to scan all of the customers’ groceries?,What type of grocery bags do the clients use?,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,,0,1,1,5,0,0,0,0,,,,,,,,,,,,,,,,,,,space,2.268748778005829,space,2.268684590002522,space,1.9355348219978623,space,2.2525059430045076,space,3.4860198899987154,space,1.3532700169889722,,,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
,,jobphotos/gscem.jpg,,,"What is the grocery store like upon entering?
","What items do the clients pick out?
","How is the checkout line and how long do the clients wait in line?
","How much are the groceries and what method of payment do the clients use?
",How long does it take for the cashier to scan all of the customers’ groceries?,What type of grocery bags do the clients use?,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,,0,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
,,jobphotos/acem.jpg,,,"When the travelers arrive at the airport, how much time do they have to go through the airport?
","What do the travelers have to do at security to comply with the security check?
","How do the travelers feel when they are walking to the gates?
",Where does each traveler sit on the plane?,Are the security guards friendly or rude?,Are the airport restrooms clean?,Airport Customer Experience Manager,,,,,,,,,,,,,,0,2,2,4,0,0,0,0,,,,,,,,,,,,,,,,,,,space,2.6357270079897717,space,3.9351871150138322,space,2.135884654999245,space,1.7690550750121474,space,1.9029078349994961,space,4.037097955006175,,,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
,,jobphotos/acem.jpg,,,"When the travelers arrive at the airport, how much time do they have to go through the airport?
","What do the travelers have to do at security to comply with the security check?
","How do the travelers feel when they are walking to the gates?
",Where does each traveler sit on the plane?,Are the security guards friendly or rude?,Are the airport restrooms clean?,Airport Customer Experience Manager,,,,,,,,,,,,,,0,2,2,4,1,0,1,0,,,,,,,,,,,,,,,,,,,space,0.5690182780090254,space,1.2509574749856256,space,1.852649009990273,space,0.6522225129883736,space,0.6494511229975615,space,0.7535707250062842,,,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
,,jobphotos/acem.jpg,,,"When the travelers arrive at the airport, how much time do they have to go through the airport?
","What do the travelers have to do at security to comply with the security check?
","How do the travelers feel when they are walking to the gates?
",Where does each traveler sit on the plane?,Are the security guards friendly or rude?,Are the airport restrooms clean?,Airport Customer Experience Manager,,,,,,,,,,,,,,0,2,2,4,2,0,2,0,,,,,,,,,,,,,,,,,,,space,1.452273305010749,space,1.7691227979958057,space,1.3198937350243796,space,1.4025868230091874,space,0.6023362569976598,space,0.7371144469943829,,,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
,,jobphotos/acem.jpg,,,"When the travelers arrive at the airport, how much time do they have to go through the airport?
","What do the travelers have to do at security to comply with the security check?
","How do the travelers feel when they are walking to the gates?
",Where does each traveler sit on the plane?,Are the security guards friendly or rude?,Are the airport restrooms clean?,Airport Customer Experience Manager,,,,,,,,,,,,,,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
,,jobphotos/weddingplanner.jpg,,,"How does the person who proposed feel before proposing?
","What is the ring like?
","Does anyone help with the proposal?
","Who witnessed the “yes”?
",Is anyone taking pictures of the proposal?,How long does the proposal take?,Wedding Planner,,,,,,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,space,1.0022499420156237,space,3.570164010016015,space,1.7029707219917327,space,1.7524053999804892,space,1.5198836800118443,space,1.2008956380013842,,,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
,,jobphotos/weddingplanner.jpg,,,"How does the person who proposed feel before proposing?
","What is the ring like?
","Does anyone help with the proposal?
","Who witnessed the “yes”?
",Is anyone taking pictures of the proposal?,How long does the proposal take?,Wedding Planner,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
,,jobphotos/matchmaker.jpg,,,"Who notices whom first and why do they notice the other?
","How does the couple start talking?
","Which of the people proposes going on an actual date and what do they propose?
","Who leaves first and why do they have to go?
",Is the couple going to get married?,Who shows more interest?,Matchmaker,,,,,,,,,,,,,,0,4,4,2,0,0,0,0,,,,,,,,,,,,,,,,,,,space,0.8696073220053222,space,4.202557650016388,space,2.3863228000118397,space,5.05320111499168,space,2.1330744299921207,space,0.9362848570162896,,,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
,,jobphotos/matchmaker.jpg,,,"Who notices whom first and why do they notice the other?
","How does the couple start talking?
","Which of the people proposes going on an actual date and what do they propose?
","Who leaves first and why do they have to go?
",Is the couple going to get married?,Who shows more interest?,Matchmaker,,,,,,,,,,,,,,0,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
,,jobphotos/restaurant_critic.jpg,,,How is the restaurant decorated?,What are the menus like?,"What do the clients order?
",How do the clients like the food?,How old is the waiter?,What meal is being served?,Restaurant Critic,,,,,,,,,,,,,,0,5,5,1,0,0,0,0,,,,,,,,,,,,,,,,,,,space,0.6691037629789207,space,1.8331045400118455,space,0.9016086180054117,space,1.8695692549808882,space,1.0527146899839863,space,2.5530541379994247,,,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
,,jobphotos/restaurant_critic.jpg,,,How is the restaurant decorated?,What are the menus like?,"What do the clients order?
",How do the clients like the food?,How old is the waiter?,What meal is being served?,Restaurant Critic,,,,,,,,,,,,,,0,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
,,jobphotos/dean.jpg,,,"What is the lecture hall like?
","What class are the students in and what is the day’s lecture about?
","What is something taught in lecture?
",When is the next assessment in the class?,Are the students paying attention?,Are the desks comfortable?,Dean of Academic Studies,,,,,,,,,,,,,,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,space,0.6182727080013137,space,1.3188138180121314,space,4.553507267002715,space,2.501947030017618,space,5.20349789498141,space,0.9872337469714694,,,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
,,jobphotos/dean.jpg,,,"What is the lecture hall like?
","What class are the students in and what is the day’s lecture about?
","What is something taught in lecture?
",When is the next assessment in the class?,Are the students paying attention?,Are the desks comfortable?,Dean of Academic Studies,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
,,jobphotos/business_reporter.jpg,,,What industry are the business people in?,What is being negotiated and how much money is at stake?,What is the response to the proposed deal?,What comes about from the business proposal?,Is the deal fair?,How long does it take to make the deal?,Business Reporter,,,,,,,,,,,,,,0,7,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,space,0.7527048729825765,space,1.2686859550012741,space,3.9181912550120614,space,2.752177671995014,space,2.169640904990956,space,0.5696988599956967,,,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
,,jobphotos/business_reporter.jpg,,,What industry are the business people in?,What is being negotiated and how much money is at stake?,What is the response to the proposed deal?,What comes about from the business proposal?,Is the deal fair?,How long does it take to make the deal?,Business Reporter,,,,,,,,,,,,,,0,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
,,jobphotos/business_reporter.jpg,,,What industry are the business people in?,What is being negotiated and how much money is at stake?,What is the response to the proposed deal?,What comes about from the business proposal?,Is the deal fair?,How long does it take to make the deal?,Business Reporter,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,space,1.6029331649770029,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
,,jobphotos/business_reporter.jpg,,,What industry are the business people in?,What is being negotiated and how much money is at stake?,What is the response to the proposed deal?,What comes about from the business proposal?,Is the deal fair?,How long does it take to make the deal?,Business Reporter,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
,,jobphotos/restaurant_critic.jpg,,,How is the restaurant decorated?,What are the menus like?,"What do the clients order?
",How do the clients like the food?,How old is the waiter?,What meal is being served?,Restaurant Critic,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,space,0.7691020749916788,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
,,jobphotos/restaurant_critic.jpg,,,How is the restaurant decorated?,What are the menus like?,"What do the clients order?
",How do the clients like the food?,How old is the waiter?,What meal is being served?,Restaurant Critic,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,space,1.7689442849950865,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
,,jobphotos/restaurant_critic.jpg,,,How is the restaurant decorated?,What are the menus like?,"What do the clients order?
",How do the clients like the food?,How old is the waiter?,What meal is being served?,Restaurant Critic,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
,,jobphotos/matchmaker.jpg,,,"Who notices whom first and why do they notice the other?
","How does the couple start talking?
","Which of the people proposes going on an actual date and what do they propose?
","Who leaves first and why do they have to go?
",Is the couple going to get married?,Who shows more interest?,Matchmaker,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,space,2.3875726600235794,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
,,jobphotos/matchmaker.jpg,,,"Who notices whom first and why do they notice the other?
","How does the couple start talking?
","Which of the people proposes going on an actual date and what do they propose?
","Who leaves first and why do they have to go?
",Is the couple going to get married?,Who shows more interest?,Matchmaker,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
,,jobphotos/weddingplanner.jpg,,,"How does the person who proposed feel before proposing?
","What is the ring like?
","Does anyone help with the proposal?
","Who witnessed the “yes”?
",Is anyone taking pictures of the proposal?,How long does the proposal take?,Wedding Planner,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,space,0.9195729870116338,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
,,jobphotos/weddingplanner.jpg,,,"How does the person who proposed feel before proposing?
","What is the ring like?
","Does anyone help with the proposal?
","Who witnessed the “yes”?
",Is anyone taking pictures of the proposal?,How long does the proposal take?,Wedding Planner,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
,,jobphotos/acem.jpg,,,"When the travelers arrive at the airport, how much time do they have to go through the airport?
","What do the travelers have to do at security to comply with the security check?
","How do the travelers feel when they are walking to the gates?
",Where does each traveler sit on the plane?,Are the security guards friendly or rude?,Are the airport restrooms clean?,Airport Customer Experience Manager,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,space,2.069219568016706,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
,,jobphotos/acem.jpg,,,"When the travelers arrive at the airport, how much time do they have to go through the airport?
","What do the travelers have to do at security to comply with the security check?
","How do the travelers feel when they are walking to the gates?
",Where does each traveler sit on the plane?,Are the security guards friendly or rude?,Are the airport restrooms clean?,Airport Customer Experience Manager,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
,,jobphotos/gscem.jpg,,,"What is the grocery store like upon entering?
","What items do the clients pick out?
","How is the checkout line and how long do the clients wait in line?
","How much are the groceries and what method of payment do the clients use?
",How long does it take for the cashier to scan all of the customers’ groceries?,What type of grocery bags do the clients use?,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,space,1.1686556169879623,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
,,jobphotos/gscem.jpg,,,"What is the grocery store like upon entering?
","What items do the clients pick out?
","How is the checkout line and how long do the clients wait in line?
","How much are the groceries and what method of payment do the clients use?
",How long does it take for the cashier to scan all of the customers’ groceries?,What type of grocery bags do the clients use?,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
,,jobphotos/dean.jpg,,,"What is the lecture hall like?
","What class are the students in and what is the day’s lecture about?
","What is something taught in lecture?
",When is the next assessment in the class?,Are the students paying attention?,Are the desks comfortable?,Dean of Academic Studies,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,space,1.1839953349845018,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
,,jobphotos/dean.jpg,,,"What is the lecture hall like?
","What class are the students in and what is the day’s lecture about?
","What is something taught in lecture?
",When is the next assessment in the class?,Are the students paying attention?,Are the desks comfortable?,Dean of Academic Studies,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
,,jobphotos/couples.jpeg,,,"How does the person who is initiating the breakup feel before they do it?
","Why does the initiator want to break up?
","How does the person being broken up with respond?
",Do the partners leave on good terms?,Does the person being broken up with expect that this is coming?,For how long has the initiator been wanting to break up?,"Couples Therapist
",,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,space,0.9320845680194907,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
,,jobphotos/couples.jpeg,,,"How does the person who is initiating the breakup feel before they do it?
","Why does the initiator want to break up?
","How does the person being broken up with respond?
",Do the partners leave on good terms?,Does the person being broken up with expect that this is coming?,For how long has the initiator been wanting to break up?,"Couples Therapist
",,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,space,0.7189201469882391,,,,,031219_p2,001,2019_Mar_12_1132,part1_subjective_segmentation,3.0.4,59.96937735373712,
