instruct_text,this_pic,rolePic,job,instruct_text2,Q1,Q2,Q3,Q4,D1,D2,roleName,instructText,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,loop3.thisRepN,loop3.thisTrialN,loop3.thisN,loop3.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,key_resp_8.keys,key_resp_8.rt,key_resp_2.keys,key_resp_2.rt,key_resp_6.keys,key_resp_6.rt,key_resp_14.keys,key_resp_14.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_4.keys,key_resp_4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_5.keys,key_resp_5.rt,participant,session,date,expName,psychopyVersion,frameRate,
"Then, you’ll indicate the order in which you saw the questions during the quiz by pressing the number in front of the question. ",,,,None,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,space,12.820128710001882,,,,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1335,part1_subjective_segmentation,3.0.4,60.066348809022045,
"If you indicate the wrong question during the quiz, you’ll restart the learning.",,,,None,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,space,6.353249405001407,,,,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1335,part1_subjective_segmentation,3.0.4,60.066348809022045,
"After you’ve passed the learning for each perspective, you’ll have a round of final quizzes. ",,,,None,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,space,5.635089734998473,,,,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1335,part1_subjective_segmentation,3.0.4,60.066348809022045,
Press the space bar to begin the quizzes. ,,,,None,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,space,2.30155717299931,,,,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1335,part1_subjective_segmentation,3.0.4,60.066348809022045,
,,jobphotos/dean.jpg,,,"What is the lecture hall like?
","What class are the students in and what is the day’s lecture about?
","What is something taught in lecture?
",When is the next assessment in the class?,Are the students paying attention?,Are the desks comfortable?,Dean of Academic Studies,,,,,,,,,,,,,,0,0,0,6,0,0,0,0,,,,,,,,,,,,,,,,,,,space,1.5336635049970937,space,3.753213935000531,space,5.134315495000919,space,1.5518842080055038,space,1.5841555149963824,space,2.0697469450024073,,,,,030119_p2,001,2019_Mar_01_1335,part1_subjective_segmentation,3.0.4,60.066348809022045,
,,jobphotos/dean.jpg,,,"What is the lecture hall like?
","What class are the students in and what is the day’s lecture about?
","What is something taught in lecture?
",When is the next assessment in the class?,Are the students paying attention?,Are the desks comfortable?,Dean of Academic Studies,,,,,,,,,,,,,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1335,part1_subjective_segmentation,3.0.4,60.066348809022045,
,,jobphotos/gscem.jpg,,,"What is the grocery store like upon entering?
","What items do the clients pick out?
","How is the checkout line and how long do the clients wait in line?
","How much are the groceries and what method of payment do the clients use?
",How long does it take for the cashier to scan all of the customers’ groceries?,What type of grocery bags do the clients use?,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,,0,1,1,5,0,0,0,0,,,,,,,,,,,,,,,,,,,space,4.669945579997147,space,4.703458846997819,space,5.536583626999345,space,1.7507187150040409,space,3.619538774997636,space,0.8864704070001608,,,,,030119_p2,001,2019_Mar_01_1335,part1_subjective_segmentation,3.0.4,60.066348809022045,
,,jobphotos/gscem.jpg,,,"What is the grocery store like upon entering?
","What items do the clients pick out?
","How is the checkout line and how long do the clients wait in line?
","How much are the groceries and what method of payment do the clients use?
",How long does it take for the cashier to scan all of the customers’ groceries?,What type of grocery bags do the clients use?,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,,0,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1335,part1_subjective_segmentation,3.0.4,60.066348809022045,
,,jobphotos/acem.jpg,,,"When the travelers arrive at the airport, how much time do they have to go through the airport?
","What do the travelers have to do at security to comply with the security check?
","How do the travelers feel when they are walking to the gates?
",Where does each traveler sit on the plane?,Are the security guards friendly or rude?,Are the airport restrooms clean?,Airport Customer Experience Manager,,,,,,,,,,,,,,0,2,2,4,0,0,0,0,,,,,,,,,,,,,,,,,,,space,2.102805639995495,space,9.153581329999724,space,6.2017928900022525,space,3.367920841999876,space,2.536708750005346,space,0.8866416599994409,,,,,030119_p2,001,2019_Mar_01_1335,part1_subjective_segmentation,3.0.4,60.066348809022045,
,,jobphotos/acem.jpg,,,"When the travelers arrive at the airport, how much time do they have to go through the airport?
","What do the travelers have to do at security to comply with the security check?
","How do the travelers feel when they are walking to the gates?
",Where does each traveler sit on the plane?,Are the security guards friendly or rude?,Are the airport restrooms clean?,Airport Customer Experience Manager,,,,,,,,,,,,,,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1335,part1_subjective_segmentation,3.0.4,60.066348809022045,
,,jobphotos/couples.jpeg,,,"How does the person who is initiating the breakup feel before they do it?
","Why does the initiator want to break up?
","How does the person being broken up with respond?
",Do the partners leave on good terms?,Does the person being broken up with expect that this is coming?,For how long has the initiator been wanting to break up?,"Couples Therapist
",,,,,,,,,,,,,,0,3,3,7,0,0,0,0,,,,,,,,,,,,,,,,,,,space,3.9033389120013453,space,4.820377935000579,space,1.819678544998169,space,2.736430612996628,space,1.6525691499991808,space,0.6697303819964873,,,,,030119_p2,001,2019_Mar_01_1335,part1_subjective_segmentation,3.0.4,60.066348809022045,
,,jobphotos/couples.jpeg,,,"How does the person who is initiating the breakup feel before they do it?
","Why does the initiator want to break up?
","How does the person being broken up with respond?
",Do the partners leave on good terms?,Does the person being broken up with expect that this is coming?,For how long has the initiator been wanting to break up?,"Couples Therapist
",,,,,,,,,,,,,,0,3,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1335,part1_subjective_segmentation,3.0.4,60.066348809022045,
,,jobphotos/matchmaker.jpg,,,"Who notices whom first and why do they notice the other?
","How does the couple start talking?
","Which of the people proposes going on an actual date and what do they propose?
","Who leaves first and why do they have to go?
",Is the couple going to get married?,Who shows more interest?,Matchmaker,,,,,,,,,,,,,,0,4,4,2,0,0,0,0,,,,,,,,,,,,,,,,,,,space,1.2862683150015073,space,3.719395704996714,space,2.653052193003532,space,5.020422900000995,space,3.9508474620015477,space,0.7195740399984061,,,,,030119_p2,001,2019_Mar_01_1335,part1_subjective_segmentation,3.0.4,60.066348809022045,
,,jobphotos/matchmaker.jpg,,,"Who notices whom first and why do they notice the other?
","How does the couple start talking?
","Which of the people proposes going on an actual date and what do they propose?
","Who leaves first and why do they have to go?
",Is the couple going to get married?,Who shows more interest?,Matchmaker,,,,,,,,,,,,,,0,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1335,part1_subjective_segmentation,3.0.4,60.066348809022045,
,,jobphotos/restaurant_critic.jpg,,,How is the restaurant decorated?,What are the menus like?,"What do the clients order?
",How do the clients like the food?,How old is the waiter?,What meal is being served?,Restaurant Critic,,,,,,,,,,,,,,0,5,5,1,0,0,0,0,,,,,,,,,,,,,,,,,,,space,1.486560034994909,space,1.6362385989996255,space,2.3202892600020277,space,4.286600416999136,space,1.2361600970034488,space,0.7029533949971665,,,,,030119_p2,001,2019_Mar_01_1335,part1_subjective_segmentation,3.0.4,60.066348809022045,
,,jobphotos/restaurant_critic.jpg,,,How is the restaurant decorated?,What are the menus like?,"What do the clients order?
",How do the clients like the food?,How old is the waiter?,What meal is being served?,Restaurant Critic,,,,,,,,,,,,,,0,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1335,part1_subjective_segmentation,3.0.4,60.066348809022045,
,,jobphotos/business_reporter.jpg,,,What industry are the business people in?,What is being negotiated and how much money is at stake?,What is the response to the proposed deal?,What comes about from the business proposal?,Is the deal fair?,How long does it take to make the deal?,Business Reporter,,,,,,,,,,,,,,0,6,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,space,1.1530573449999793,space,4.867814256998827,space,3.486802309998893,space,4.250961507001193,space,2.8358114149959874,space,0.569312115003413,,,,,030119_p2,001,2019_Mar_01_1335,part1_subjective_segmentation,3.0.4,60.066348809022045,
,,jobphotos/business_reporter.jpg,,,What industry are the business people in?,What is being negotiated and how much money is at stake?,What is the response to the proposed deal?,What comes about from the business proposal?,Is the deal fair?,How long does it take to make the deal?,Business Reporter,,,,,,,,,,,,,,0,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1335,part1_subjective_segmentation,3.0.4,60.066348809022045,
,,jobphotos/weddingplanner.jpg,,,"How does the person who proposed feel before proposing?
","What is the ring like?
","Does anyone help with the proposal?
","Who witnessed the “yes”?
",Is anyone taking pictures of the proposal?,How long does the proposal take?,Wedding Planner,,,,,,,,,,,,,,0,7,7,3,0,0,0,0,,,,,,,,,,,,,,,,,,,space,1.2506919669976924,space,4.019987003004644,space,1.6840117949977866,space,5.020246930005669,space,2.1530988399972557,space,1.1005072080006357,,,,,030119_p2,001,2019_Mar_01_1335,part1_subjective_segmentation,3.0.4,60.066348809022045,
,,jobphotos/weddingplanner.jpg,,,"How does the person who proposed feel before proposing?
","What is the ring like?
","Does anyone help with the proposal?
","Who witnessed the “yes”?
",Is anyone taking pictures of the proposal?,How long does the proposal take?,Wedding Planner,,,,,,,,,,,,,,0,7,7,3,1,0,1,0,,,,,,,,,,,,,,,,,,,space,1.0696493149953312,space,1.4371328769993852,space,1.1527721599995857,space,1.186391947005177,space,2.0507637050031917,space,0.5373642720005591,,,,,030119_p2,001,2019_Mar_01_1335,part1_subjective_segmentation,3.0.4,60.066348809022045,
,,jobphotos/weddingplanner.jpg,,,"How does the person who proposed feel before proposing?
","What is the ring like?
","Does anyone help with the proposal?
","Who witnessed the “yes”?
",Is anyone taking pictures of the proposal?,How long does the proposal take?,Wedding Planner,,,,,,,,,,,,,,0,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1335,part1_subjective_segmentation,3.0.4,60.066348809022045,
,,jobphotos/business_reporter.jpg,,,What industry are the business people in?,What is being negotiated and how much money is at stake?,What is the response to the proposed deal?,What comes about from the business proposal?,Is the deal fair?,How long does it take to make the deal?,Business Reporter,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,space,2.20331481500034,,,030119_p2,001,2019_Mar_01_1335,part1_subjective_segmentation,3.0.4,60.066348809022045,
,,jobphotos/business_reporter.jpg,,,What industry are the business people in?,What is being negotiated and how much money is at stake?,What is the response to the proposed deal?,What comes about from the business proposal?,Is the deal fair?,How long does it take to make the deal?,Business Reporter,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1335,part1_subjective_segmentation,3.0.4,60.066348809022045,
,,jobphotos/restaurant_critic.jpg,,,How is the restaurant decorated?,What are the menus like?,"What do the clients order?
",How do the clients like the food?,How old is the waiter?,What meal is being served?,Restaurant Critic,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,space,1.3701211720035644,,,030119_p2,001,2019_Mar_01_1335,part1_subjective_segmentation,3.0.4,60.066348809022045,
,,jobphotos/restaurant_critic.jpg,,,How is the restaurant decorated?,What are the menus like?,"What do the clients order?
",How do the clients like the food?,How old is the waiter?,What meal is being served?,Restaurant Critic,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1335,part1_subjective_segmentation,3.0.4,60.066348809022045,
,,jobphotos/matchmaker.jpg,,,"Who notices whom first and why do they notice the other?
","How does the couple start talking?
","Which of the people proposes going on an actual date and what do they propose?
","Who leaves first and why do they have to go?
",Is the couple going to get married?,Who shows more interest?,Matchmaker,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,space,1.1529971549971378,,,030119_p2,001,2019_Mar_01_1335,part1_subjective_segmentation,3.0.4,60.066348809022045,
,,jobphotos/matchmaker.jpg,,,"Who notices whom first and why do they notice the other?
","How does the couple start talking?
","Which of the people proposes going on an actual date and what do they propose?
","Who leaves first and why do they have to go?
",Is the couple going to get married?,Who shows more interest?,Matchmaker,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1335,part1_subjective_segmentation,3.0.4,60.066348809022045,
,,jobphotos/weddingplanner.jpg,,,"How does the person who proposed feel before proposing?
","What is the ring like?
","Does anyone help with the proposal?
","Who witnessed the “yes”?
",Is anyone taking pictures of the proposal?,How long does the proposal take?,Wedding Planner,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,space,1.6861149149990524,,,030119_p2,001,2019_Mar_01_1335,part1_subjective_segmentation,3.0.4,60.066348809022045,
,,jobphotos/weddingplanner.jpg,,,"How does the person who proposed feel before proposing?
","What is the ring like?
","Does anyone help with the proposal?
","Who witnessed the “yes”?
",Is anyone taking pictures of the proposal?,How long does the proposal take?,Wedding Planner,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1335,part1_subjective_segmentation,3.0.4,60.066348809022045,
,,jobphotos/acem.jpg,,,"When the travelers arrive at the airport, how much time do they have to go through the airport?
","What do the travelers have to do at security to comply with the security check?
","How do the travelers feel when they are walking to the gates?
",Where does each traveler sit on the plane?,Are the security guards friendly or rude?,Are the airport restrooms clean?,Airport Customer Experience Manager,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,space,1.3530859430029523,,,030119_p2,001,2019_Mar_01_1335,part1_subjective_segmentation,3.0.4,60.066348809022045,
,,jobphotos/acem.jpg,,,"When the travelers arrive at the airport, how much time do they have to go through the airport?
","What do the travelers have to do at security to comply with the security check?
","How do the travelers feel when they are walking to the gates?
",Where does each traveler sit on the plane?,Are the security guards friendly or rude?,Are the airport restrooms clean?,Airport Customer Experience Manager,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1335,part1_subjective_segmentation,3.0.4,60.066348809022045,
,,jobphotos/gscem.jpg,,,"What is the grocery store like upon entering?
","What items do the clients pick out?
","How is the checkout line and how long do the clients wait in line?
","How much are the groceries and what method of payment do the clients use?
",How long does it take for the cashier to scan all of the customers’ groceries?,What type of grocery bags do the clients use?,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,space,1.1197371899979771,,,030119_p2,001,2019_Mar_01_1335,part1_subjective_segmentation,3.0.4,60.066348809022045,
,,jobphotos/gscem.jpg,,,"What is the grocery store like upon entering?
","What items do the clients pick out?
","How is the checkout line and how long do the clients wait in line?
","How much are the groceries and what method of payment do the clients use?
",How long does it take for the cashier to scan all of the customers’ groceries?,What type of grocery bags do the clients use?,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,space,1.4042690220012446,,,030119_p2,001,2019_Mar_01_1335,part1_subjective_segmentation,3.0.4,60.066348809022045,
,,jobphotos/gscem.jpg,,,"What is the grocery store like upon entering?
","What items do the clients pick out?
","How is the checkout line and how long do the clients wait in line?
","How much are the groceries and what method of payment do the clients use?
",How long does it take for the cashier to scan all of the customers’ groceries?,What type of grocery bags do the clients use?,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1335,part1_subjective_segmentation,3.0.4,60.066348809022045,
,,jobphotos/dean.jpg,,,"What is the lecture hall like?
","What class are the students in and what is the day’s lecture about?
","What is something taught in lecture?
",When is the next assessment in the class?,Are the students paying attention?,Are the desks comfortable?,Dean of Academic Studies,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,space,1.0193031380040338,,,030119_p2,001,2019_Mar_01_1335,part1_subjective_segmentation,3.0.4,60.066348809022045,
,,jobphotos/dean.jpg,,,"What is the lecture hall like?
","What class are the students in and what is the day’s lecture about?
","What is something taught in lecture?
",When is the next assessment in the class?,Are the students paying attention?,Are the desks comfortable?,Dean of Academic Studies,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,space,0.7861120649977238,,,030119_p2,001,2019_Mar_01_1335,part1_subjective_segmentation,3.0.4,60.066348809022045,
,,jobphotos/dean.jpg,,,"What is the lecture hall like?
","What class are the students in and what is the day’s lecture about?
","What is something taught in lecture?
",When is the next assessment in the class?,Are the students paying attention?,Are the desks comfortable?,Dean of Academic Studies,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1335,part1_subjective_segmentation,3.0.4,60.066348809022045,
,,jobphotos/couples.jpeg,,,"How does the person who is initiating the breakup feel before they do it?
","Why does the initiator want to break up?
","How does the person being broken up with respond?
",Do the partners leave on good terms?,Does the person being broken up with expect that this is coming?,For how long has the initiator been wanting to break up?,"Couples Therapist
",,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,space,1.4031586099954438,,,030119_p2,001,2019_Mar_01_1335,part1_subjective_segmentation,3.0.4,60.066348809022045,
,,jobphotos/couples.jpeg,,,"How does the person who is initiating the breakup feel before they do it?
","Why does the initiator want to break up?
","How does the person being broken up with respond?
",Do the partners leave on good terms?,Does the person being broken up with expect that this is coming?,For how long has the initiator been wanting to break up?,"Couples Therapist
",,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030119_p2,001,2019_Mar_01_1335,part1_subjective_segmentation,3.0.4,60.066348809022045,
,,,,,,,,,,,,Good job! You’ve finished the pre-task quizzes. Please notify the researcher that you have finished. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,space,8.52048833000299,030119_p2,001,2019_Mar_01_1335,part1_subjective_segmentation,3.0.4,60.066348809022045,
,,,,,,,,,,,,You are about to begin the main task of reading the stories. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,space,3.734141291999549,030119_p2,001,2019_Mar_01_1335,part1_subjective_segmentation,3.0.4,60.066348809022045,
