instruct_text,this_pic,rolePic,job,instruct_text2,Q1,Q2,Q3,Q4,D1,D2,roleName,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,loop3.thisRepN,loop3.thisTrialN,loop3.thisN,loop3.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_8.keys,key_resp_8.rt,key_resp_2.keys,key_resp_2.rt,key_resp_6.keys,key_resp_6.rt,key_resp_14.keys,key_resp_14.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_4.keys,key_resp_4.rt,participant,session,date,expName,psychopyVersion,frameRate,
Welcome to the Job Simulator Task!,instructions_photos/pixel.png,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,space,0.2665658739999941,,,,,,,,,,,,,,,,,',001,2019_Feb_12_1241,part1_subjective_segmentation,3.0.3,59.98112453992131,
"In this task, you’ll first be introduced to the perspectives of 8 different jobs. ",instructions_photos/i1.png,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,space,0.47008870700000216,,,,,,,,,,,,,,,,,',001,2019_Feb_12_1241,part1_subjective_segmentation,3.0.3,59.98112453992131,
You’ll then learn 4 questions associated with each perspective. ,instructions_photos/i2.png,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,space,0.3359934200000083,,,,,,,,,,,,,,,,,',001,2019_Feb_12_1241,part1_subjective_segmentation,3.0.3,59.98112453992131,
"Subsequently, you will be asked to apply those perspectives and questions to 8 stories.",instructions_photos/i3.png,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,space,0.386305274999998,,,,,,,,,,,,,,,,,',001,2019_Feb_12_1241,part1_subjective_segmentation,3.0.3,59.98112453992131,
"For each story you read, you will be asked to assume one of the perspectives. ",instructions_photos/i3.png,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,space,0.605008097999999,,,,,,,,,,,,,,,,,',001,2019_Feb_12_1241,part1_subjective_segmentation,3.0.3,59.98112453992131,
"While reading, try to remember the perspective and the questions of that perspective. ",instructions_photos/i3.png,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,space,0.4340077550000103,,,,,,,,,,,,,,,,,',001,2019_Feb_12_1241,part1_subjective_segmentation,3.0.3,59.98112453992131,
"After you’re finished reading all the stories, you will be asked to recall the stories and answer questions about them. ",instructions_photos/i4.png,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,space,0.26956828999999516,,,,,,,,,,,,,,,,,',001,2019_Feb_12_1241,part1_subjective_segmentation,3.0.3,59.98112453992131,
Let’s begin! The 8 perspectives are as follows:,None,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,space,0.5529879930000021,,,,,,,,,,,,,,,,,',001,2019_Feb_12_1241,part1_subjective_segmentation,3.0.3,59.98112453992131,
,,jobphotos/business_reporter.jpg,Business Reporter,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,space,0.31963134999999454,,,,,,,,,,,,,,,',001,2019_Feb_12_1241,part1_subjective_segmentation,3.0.3,59.98112453992131,
,,jobphotos/dean.jpg,Dean of Academic Studies,,,,,,,,,,,,,0,1,1,6,,,,,,,,,,,,,,,space,0.8864592129999949,,,,,,,,,,,,,,,',001,2019_Feb_12_1241,part1_subjective_segmentation,3.0.3,59.98112453992131,
,,jobphotos/couples.jpeg,"Couples Therapist
",,,,,,,,,,,,,0,2,2,7,,,,,,,,,,,,,,,space,0.28647554500000183,,,,,,,,,,,,,,,',001,2019_Feb_12_1241,part1_subjective_segmentation,3.0.3,59.98112453992131,
,,jobphotos/acem.jpg,Airport Customer Experience Manager,,,,,,,,,,,,,0,3,3,4,,,,,,,,,,,,,,,space,0.31968765800000654,,,,,,,,,,,,,,,',001,2019_Feb_12_1241,part1_subjective_segmentation,3.0.3,59.98112453992131,
,,jobphotos/matchmaker.jpg,Matchmaker,,,,,,,,,,,,,0,4,4,2,,,,,,,,,,,,,,,space,0.25294575799999564,,,,,,,,,,,,,,,',001,2019_Feb_12_1241,part1_subjective_segmentation,3.0.3,59.98112453992131,
,,jobphotos/weddingplanner.jpg,Wedding Planner,,,,,,,,,,,,,0,5,5,3,,,,,,,,,,,,,,,space,0.25287724500000763,,,,,,,,,,,,,,,',001,2019_Feb_12_1241,part1_subjective_segmentation,3.0.3,59.98112453992131,
,,jobphotos/restaurant_critic.jpg,Restaurant Critic,,,,,,,,,,,,,0,6,6,1,,,,,,,,,,,,,,,space,0.23635631499999477,,,,,,,,,,,,,,,',001,2019_Feb_12_1241,part1_subjective_segmentation,3.0.3,59.98112453992131,
,,jobphotos/gscem.jpg,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,0,7,7,5,,,,,,,,,,,,,,,space,0.20281378999999333,,,,,,,,,,,,,,,',001,2019_Feb_12_1241,part1_subjective_segmentation,3.0.3,59.98112453992131,
Each of these perspectives will be applied to one story. ,,,,(press space to continue),,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,space,0.20308389699999907,,,,,,,,,,,,,',001,2019_Feb_12_1241,part1_subjective_segmentation,3.0.3,59.98112453992131,
"Each perspective has 4 questions, and you will answer these questions about each story.",,,,None,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,space,0.2840230399999939,,,,,,,,,,,,,',001,2019_Feb_12_1241,part1_subjective_segmentation,3.0.3,59.98112453992131,
You’ll answer these questions about each story after reading all 8 stories. ,,,,None,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,space,0.23421698200000662,,,,,,,,,,,,,',001,2019_Feb_12_1241,part1_subjective_segmentation,3.0.3,59.98112453992131,
You’ll learn these questions with a series of pre-task quizzes and then the story reading will begin.,,,,None,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,space,0.21927743000000532,,,,,,,,,,,,,',001,2019_Feb_12_1241,part1_subjective_segmentation,3.0.3,59.98112453992131,
