instruct_text,this_pic,rolePic,job,instruct_text2,Q1,Q2,Q3,Q4,D1,D2,roleName,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,loop3.thisRepN,loop3.thisTrialN,loop3.thisN,loop3.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_8.keys,key_resp_8.rt,key_resp_2.keys,key_resp_2.rt,key_resp_6.keys,key_resp_6.rt,key_resp_14.keys,key_resp_14.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_4.keys,key_resp_4.rt,participant,session,date,expName,psychopyVersion,frameRate,
Welcome to the Job Simulator Task!,instructions_photos/pixel.png,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,space,0.37116829000024154,,,,,,,,,,,,,,,,,',001,2019_Feb_12_1239,part1_subjective_segmentation,3.0.3,60.05205239834965,
"In this task, you’ll first be introduced to the perspectives of 8 different jobs. ",instructions_photos/i1.png,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,space,0.3028765429999112,,,,,,,,,,,,,,,,,',001,2019_Feb_12_1239,part1_subjective_segmentation,3.0.3,60.05205239834965,
You’ll then learn 4 questions associated with each perspective. ,instructions_photos/i2.png,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,space,0.29968437899970013,,,,,,,,,,,,,,,,,',001,2019_Feb_12_1239,part1_subjective_segmentation,3.0.3,60.05205239834965,
"Subsequently, you will be asked to apply those perspectives and questions to 8 stories.",instructions_photos/i3.png,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,space,0.23622365199935302,,,,,,,,,,,,,,,,,',001,2019_Feb_12_1239,part1_subjective_segmentation,3.0.3,60.05205239834965,
"For each story you read, you will be asked to assume one of the perspectives. ",instructions_photos/i3.png,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,space,0.2361583320007412,,,,,,,,,,,,,,,,,',001,2019_Feb_12_1239,part1_subjective_segmentation,3.0.3,60.05205239834965,
"While reading, try to remember the perspective and the questions of that perspective. ",instructions_photos/i3.png,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,space,0.10345893999965483,,,,,,,,,,,,,,,,,',001,2019_Feb_12_1239,part1_subjective_segmentation,3.0.3,60.05205239834965,
"After you’re finished reading all the stories, you will be asked to recall the stories and answer questions about them. ",instructions_photos/i4.png,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,space,0.03624137999941013,,,,,,,,,,,,,,,,,',001,2019_Feb_12_1239,part1_subjective_segmentation,3.0.3,60.05205239834965,
Let’s begin! The 8 perspectives are as follows:,None,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,space,0.4696906270000909,,,,,,,,,,,,,,,,,',001,2019_Feb_12_1239,part1_subjective_segmentation,3.0.3,60.05205239834965,
,,jobphotos/weddingplanner.jpg,Wedding Planner,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,,,space,0.36742924700047297,,,,,,,,,,,,,,,',001,2019_Feb_12_1239,part1_subjective_segmentation,3.0.3,60.05205239834965,
,,jobphotos/gscem.jpg,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,0,1,1,5,,,,,,,,,,,,,,,space,0.3363870119992498,,,,,,,,,,,,,,,',001,2019_Feb_12_1239,part1_subjective_segmentation,3.0.3,60.05205239834965,
,,jobphotos/business_reporter.jpg,Business Reporter,,,,,,,,,,,,,0,2,2,0,,,,,,,,,,,,,,,space,0.30311544199958007,,,,,,,,,,,,,,,',001,2019_Feb_12_1239,part1_subjective_segmentation,3.0.3,60.05205239834965,
,,jobphotos/restaurant_critic.jpg,Restaurant Critic,,,,,,,,,,,,,0,3,3,1,,,,,,,,,,,,,,,space,0.25252688500040676,,,,,,,,,,,,,,,',001,2019_Feb_12_1239,part1_subjective_segmentation,3.0.3,60.05205239834965,
,,jobphotos/matchmaker.jpg,Matchmaker,,,,,,,,,,,,,0,4,4,2,,,,,,,,,,,,,,,space,0.2029805550000674,,,,,,,,,,,,,,,',001,2019_Feb_12_1239,part1_subjective_segmentation,3.0.3,60.05205239834965,
,,jobphotos/acem.jpg,Airport Customer Experience Manager,,,,,,,,,,,,,0,5,5,4,,,,,,,,,,,,,,,space,0.23644473800050037,,,,,,,,,,,,,,,',001,2019_Feb_12_1239,part1_subjective_segmentation,3.0.3,60.05205239834965,
,,jobphotos/couples.jpeg,"Couples Therapist
",,,,,,,,,,,,,0,6,6,7,,,,,,,,,,,,,,,space,0.23638842499985913,,,,,,,,,,,,,,,',001,2019_Feb_12_1239,part1_subjective_segmentation,3.0.3,60.05205239834965,
,,jobphotos/dean.jpg,Dean of Academic Studies,,,,,,,,,,,,,0,7,7,6,,,,,,,,,,,,,,,space,0.6174064469996665,,,,,,,,,,,,,,,',001,2019_Feb_12_1239,part1_subjective_segmentation,3.0.3,60.05205239834965,
Each of these perspectives will be applied to one story. ,,,,(press space to continue),,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,space,0.736360190000596,,,,,,,,,,,,,',001,2019_Feb_12_1239,part1_subjective_segmentation,3.0.3,60.05205239834965,
"Each perspective has 4 questions, and you will answer these questions about each story.",,,,None,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,space,0.20355813799960742,,,,,,,,,,,,,',001,2019_Feb_12_1239,part1_subjective_segmentation,3.0.3,60.05205239834965,
You’ll answer these questions about each story after reading all 8 stories. ,,,,None,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,space,0.3531360549995952,,,,,,,,,,,,,',001,2019_Feb_12_1239,part1_subjective_segmentation,3.0.3,60.05205239834965,
You’ll learn these questions with a series of pre-task quizzes and then the story reading will begin.,,,,None,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,space,0.3840183949996572,,,,,,,,,,,,,',001,2019_Feb_12_1239,part1_subjective_segmentation,3.0.3,60.05205239834965,
"Once the story-reading task has begun, remember your answers to the questions for each story.",,,,None,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,space,0.2029240400006529,,,,,,,,,,,,,',001,2019_Feb_12_1239,part1_subjective_segmentation,3.0.3,60.05205239834965,
