instruct_text,this_pic,rolePic,job,instruct_text2,Q1,Q2,Q3,Q4,D1,D2,roleName,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,loop3.thisRepN,loop3.thisTrialN,loop3.thisN,loop3.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_8.keys,key_resp_8.rt,key_resp_2.keys,key_resp_2.rt,key_resp_6.keys,key_resp_6.rt,key_resp_14.keys,key_resp_14.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_4.keys,key_resp_4.rt,participant,session,date,expName,psychopyVersion,frameRate,
Welcome to the Job Simulator Task!,instructions_photos/pixel.png,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,space,2.305441802000132,,,,,,,,,,,,,,,,,',001,2019_Feb_12_1616,part1_subjective_segmentation,3.0.3,59.96171744164954,
"In this task, you’ll first be introduced to the perspectives of 8 different jobs. ",instructions_photos/i1.png,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,space,0.4672415679997357,,,,,,,,,,,,,,,,,',001,2019_Feb_12_1616,part1_subjective_segmentation,3.0.3,59.96171744164954,
You’ll then learn 4 questions associated with each perspective. ,instructions_photos/i2.png,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,space,0.31958049300010316,,,,,,,,,,,,,,,,,',001,2019_Feb_12_1616,part1_subjective_segmentation,3.0.3,59.96171744164954,
"Subsequently, you will be asked to apply those perspectives and questions to 8 stories.",instructions_photos/i3.png,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,space,0.3524004730006709,,,,,,,,,,,,,,,,,',001,2019_Feb_12_1616,part1_subjective_segmentation,3.0.3,59.96171744164954,
"For each story you read, you will be asked to assume one of the perspectives. ",instructions_photos/i3.png,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,space,0.5696896969993759,,,,,,,,,,,,,,,,,',001,2019_Feb_12_1616,part1_subjective_segmentation,3.0.3,59.96171744164954,
"While reading, try to remember the perspective and the questions of that perspective. ",instructions_photos/i3.png,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,space,0.3198604629997135,,,,,,,,,,,,,,,,,',001,2019_Feb_12_1616,part1_subjective_segmentation,3.0.3,59.96171744164954,
"After you’re finished reading all the stories, you will be asked to recall the stories and answer questions about them. ",instructions_photos/i4.png,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,space,0.28447790799964423,,,,,,,,,,,,,,,,,',001,2019_Feb_12_1616,part1_subjective_segmentation,3.0.3,59.96171744164954,
Let’s begin! The 8 perspectives are as follows:,None,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,space,0.9363595130007525,,,,,,,,,,,,,,,,,',001,2019_Feb_12_1616,part1_subjective_segmentation,3.0.3,59.96171744164954,
,,jobphotos/couples.jpeg,"Couples Therapist
",,,,,,,,,,,,,0,0,0,7,,,,,,,,,,,,,,,space,1.6534303580001506,,,,,,,,,,,,,,,',001,2019_Feb_12_1616,part1_subjective_segmentation,3.0.3,59.96171744164954,
,,jobphotos/business_reporter.jpg,Business Reporter,,,,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,space,0.319557265000185,,,,,,,,,,,,,,,',001,2019_Feb_12_1616,part1_subjective_segmentation,3.0.3,59.96171744164954,
,,jobphotos/weddingplanner.jpg,Wedding Planner,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,space,0.16752207799981989,,,,,,,,,,,,,,,',001,2019_Feb_12_1616,part1_subjective_segmentation,3.0.3,59.96171744164954,
,,jobphotos/restaurant_critic.jpg,Restaurant Critic,,,,,,,,,,,,,0,3,3,1,,,,,,,,,,,,,,,space,0.13590742500036868,,,,,,,,,,,,,,,',001,2019_Feb_12_1616,part1_subjective_segmentation,3.0.3,59.96171744164954,
,,jobphotos/acem.jpg,Airport Customer Experience Manager,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,space,0.13629513299929386,,,,,,,,,,,,,,,',001,2019_Feb_12_1616,part1_subjective_segmentation,3.0.3,59.96171744164954,
,,jobphotos/gscem.jpg,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,space,0.10340407300009247,,,,,,,,,,,,,,,',001,2019_Feb_12_1616,part1_subjective_segmentation,3.0.3,59.96171744164954,
