instruct_text,rolePic,job,Q1,Q2,Q3,Q4,D1,D2,roleName,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_9.thisRepN,trials_9.thisTrialN,trials_9.thisN,trials_9.thisIndex,trials_10.thisRepN,trials_10.thisTrialN,trials_10.thisN,trials_10.thisIndex,trials_11.thisRepN,trials_11.thisTrialN,trials_11.thisN,trials_11.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_12.thisRepN,trials_12.thisTrialN,trials_12.thisN,trials_12.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,key_resp_9.keys,key_resp_9.rt,key_resp_8.keys,key_resp_8.rt,key_resp_15.keys,key_resp_15.rt,key_resp_16.keys,key_resp_16.rt,key_resp_17.keys,key_resp_17.rt,key_resp_2.keys,key_resp_2.rt,key_resp_14.keys,key_resp_14.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_4.keys,key_resp_4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_7.keys,key_resp_7.rt,participant,session,date,expName,psychopyVersion,frameRate,
There is a 5 minute time limit for recalling each story. ,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.08598757203435525,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
4,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.13600376597605646,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
"In the fourth part of the experiment, you will be asked questions about each story. ",,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1195709120365791,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.11931132402969524,,,,,,,,,,,,,,,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
Questions?,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1006786500220187,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
Let's begin Part 1! ,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1341708250110969,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
The 8 perspectives are as follows:,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.11904207401676103,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
,jobphotos/business_reporter.jpg,Business Reporter,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.08585048804525286,,,,,,,,,,,,,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
,jobphotos/couples.jpeg,"Couples Therapist
",,,,,,,,,,,,,,,,,,,,,,,,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.2340169080416672,,,,,,,,,,,,,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
,jobphotos/gscem.jpg,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,,,,,,,,,,,,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.10256252199178562,,,,,,,,,,,,,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
,jobphotos/restaurant_critic.jpg,Restaurant Critic,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.10340377996908501,,,,,,,,,,,,,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
,jobphotos/dean.jpg,Dean of Academic Studies,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.08575882000150159,,,,,,,,,,,,,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
,jobphotos/acem.jpg,Airport Customer Experience Manager,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.08563920803135261,,,,,,,,,,,,,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
,jobphotos/weddingplanner.jpg,Wedding Planner,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.10054352704901248,,,,,,,,,,,,,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
,jobphotos/matchmaker.jpg,Matchmaker,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1026296240161173,,,,,,,,,,,,,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
You’ll become acquainted with these perspectives more in the following quizzes where you’ll learn the 4 questions associated with each perspective. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,space,0.08591132797300816,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
"For each perspective, you'll go through all four questions in a sequence. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,space,0.1360617039608769,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
Then you'll get the quiz and indicate which questions you saw in the order in which they appeared in the sequence. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,space,0.135906804993283,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
You'll indicate the question you select by pressing the number key corresponding to the number in front of the question. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,space,0.1359721909975633,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
"If you indicate the wrong question during the quiz, you'll get the questions presented in the correct order again and restart the quiz. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,space,0.15252929303096607,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
"After you've passed the quizzes for each perspective, you'll do all of the quizzes a final time but without seeing the correct order of the questions beforehand.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,space,0.15055320801911876,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
Press space to begin the quizzes!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,space,0.10300776496296749,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
,jobphotos/gscem.jpg,,"What is the grocery store like upon entering?
","What items do the clients pick out?
","How many checkout lanes are open and which one do the clients step into?
","How much are the groceries and what method of payment do the clients use?
",How long does it take for the cashier to scan all of the customers’ groceries?,What type of grocery bags do the clients use?,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1196152989869006,space,0.4851409890106879,space,0.1506291599944234,space,0.08610248100012541,space,0.052818025986198336,space,0.13571575796231627,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
,jobphotos/gscem.jpg,,"What is the grocery store like upon entering?
","What items do the clients pick out?
","How many checkout lanes are open and which one do the clients step into?
","How much are the groceries and what method of payment do the clients use?
",How long does it take for the cashier to scan all of the customers’ groceries?,What type of grocery bags do the clients use?,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
,jobphotos/weddingplanner.jpg,,"For how many years has the couple been dating?
","How many diamonds are on the ring and what is the diamond color?
","In/on what item is the ring presented?
","Who does the new fiancee text first?
",Is anyone taking pictures of the proposal?,How long does the proposal take?,Wedding Planner,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.48338632204104215,space,1.3198717019986361,space,1.2680527649936266,space,0.7703540279762819,space,0.3532716680201702,space,0.6032871070201509,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
,jobphotos/weddingplanner.jpg,,"For how many years has the couple been dating?
","How many diamonds are on the ring and what is the diamond color?
","In/on what item is the ring presented?
","Who does the new fiancee text first?
",Is anyone taking pictures of the proposal?,How long does the proposal take?,Wedding Planner,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
,jobphotos/dean.jpg,,"What is the lecture hall like?
","What class are the students in and what is the day’s lecture about?
","What is something taught in lecture?
",What is the next assessment/assignment in class and when is it scheduled/due?,Are the students paying attention?,Are the desks comfortable?,Dean of Academic Studies,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.2362405810272321,space,0.8867216730141081,space,1.0340288479928859,space,0.7197113850270398,space,2.000742160016671,space,0.7362052220269106,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
,jobphotos/dean.jpg,,"What is the lecture hall like?
","What class are the students in and what is the day’s lecture about?
","What is something taught in lecture?
",What is the next assessment/assignment in class and when is it scheduled/due?,Are the students paying attention?,Are the desks comfortable?,Dean of Academic Studies,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.2200046990183182,space,0.16995648702140898,space,0.11972881498513743,space,0.1196328469668515,space,0.3193745159660466,space,0.38626349001424387,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
,jobphotos/dean.jpg,,"What is the lecture hall like?
","What class are the students in and what is the day’s lecture about?
","What is something taught in lecture?
",What is the next assessment/assignment in class and when is it scheduled/due?,Are the students paying attention?,Are the desks comfortable?,Dean of Academic Studies,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
,jobphotos/acem.jpg,,"When the clients arrive at the airport, how much time do they have until their flight departs?
",What is the reason for the hold-up at the security checkpoint?,"Toward which gate are the clients walking?
","What section and seat does each client sit in on the plane?
",Are the security guards friendly or rude?,Are the airport restrooms clean?,Airport Customer Experience Manager,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.25285822502337396,space,0.23640900803729892,space,48.33963588497136,space,1.5531671599601395,space,1.5363737500156276,space,0.5530215199687518,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
,jobphotos/acem.jpg,,"When the clients arrive at the airport, how much time do they have until their flight departs?
",What is the reason for the hold-up at the security checkpoint?,"Toward which gate are the clients walking?
","What section and seat does each client sit in on the plane?
",Are the security guards friendly or rude?,Are the airport restrooms clean?,Airport Customer Experience Manager,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
,jobphotos/couples.jpeg,,For how long has the initiator of the breakup been thinking about breaking up with his/her partner?,"What is the initial reason stated by the initiator for why they are breaking up?
",Does the person who is being broken up with want to break up and what’s the reason stated by the person being broken up with that they do or do not want to break up?,What object(s) do either partner ask for back?,Does the person being broken up with expect that this is coming?,For how long has the initiator been wanting to break up?,"Couples Therapist
",,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.586446933040861,space,3.369834378012456,space,4.567560639989097,space,5.036741129995789,space,1.2175161400227807,space,0.7529362459899858,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
,jobphotos/couples.jpeg,,For how long has the initiator of the breakup been thinking about breaking up with his/her partner?,"What is the initial reason stated by the initiator for why they are breaking up?
",Does the person who is being broken up with want to break up and what’s the reason stated by the person being broken up with that they do or do not want to break up?,What object(s) do either partner ask for back?,Does the person being broken up with expect that this is coming?,For how long has the initiator been wanting to break up?,"Couples Therapist
",,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
,jobphotos/matchmaker.jpg,,What object is the initiator of the interaction holding when (s)he first notices the other person?,What is the initial question that begins the conversation between the couple?,When will be the next time the couple meets and for what occasion?,"What time is it when the couple parts?
",Is the couple going to get married?,Who shows more interest?,Matchmaker,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.4698227819753811,space,3.8362361150211655,space,22.521152119967155,space,6.236464780988172,space,1.5028002809849568,space,0.6528401230461895,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
,jobphotos/matchmaker.jpg,,What object is the initiator of the interaction holding when (s)he first notices the other person?,What is the initial question that begins the conversation between the couple?,When will be the next time the couple meets and for what occasion?,"What time is it when the couple parts?
",Is the couple going to get married?,Who shows more interest?,Matchmaker,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
,jobphotos/business_reporter.jpg,,"What are the job titles of both of the business people?
","How much money is at stake in the initial offer made?
",What is the name of the other industry competitor? ,With what gesture do the business partners secure the deal?,Is the deal fair?,How long does it take to make the deal?,Business Reporter,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.5861796910176054,space,2.151116534951143,space,0.7526476560160518,space,1.2197020149906166,space,1.369750412995927,space,0.7031229530111887,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
,jobphotos/business_reporter.jpg,,"What are the job titles of both of the business people?
","How much money is at stake in the initial offer made?
",What is the name of the other industry competitor? ,With what gesture do the business partners secure the deal?,Is the deal fair?,How long does it take to make the deal?,Business Reporter,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
,jobphotos/restaurant_critic.jpg,,How is the restaurant decorated?,What are the menus like?,"What do the clients order?
",How do the clients like the food?,How old is the waiter?,What meal is being served?,Restaurant Critic,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.3863202829961665,space,1.0673534350353293,space,0.8863327110302635,space,0.4698766249930486,space,0.3365350370295346,space,0.5033868749742396,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
,jobphotos/restaurant_critic.jpg,,How is the restaurant decorated?,What are the menus like?,"What do the clients order?
",How do the clients like the food?,How old is the waiter?,What meal is being served?,Restaurant Critic,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
,jobphotos/business_reporter.jpg,,"What are the job titles of both of the business people?
","How much money is at stake in the initial offer made?
",What is the name of the other industry competitor? ,With what gesture do the business partners secure the deal?,Is the deal fair?,How long does it take to make the deal?,Business Reporter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.06948100298177451,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
,jobphotos/business_reporter.jpg,,"What are the job titles of both of the business people?
","How much money is at stake in the initial offer made?
",What is the name of the other industry competitor? ,With what gesture do the business partners secure the deal?,Is the deal fair?,How long does it take to make the deal?,Business Reporter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
Great job! You’ve finished the quizzes and Part 1. Please notify the researcher that you have finished. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,space,4.6866062880144455,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
Let's begin Part 2! ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,space,2.4531382910208777,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
You are about to begin the second part of the experiment where you will read short stories. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,space,2.584069853008259,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
"The stories will be presented to you sentence by sentence, such that each sentence is read individually. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,space,2.769810482976027,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
"As a reminder, you'll be assigned a perspective and given the corresponding quiz before each story. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,space,3.7862466399674304,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
"IMPORTANT! While reading each story, you will additionally have to make a judgement about each sentence in order to advance to the next sentence. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,space,4.919704395986628,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
Some people feel that the stories have natural “parts.” we want you to make a judgement about when you think the story has transitioned from one “part” to another. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,space,7.65351734001888,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_14_1218,part1_subjective_segmentation,3.0.4,60.02742172035901,
